,Head x,Head y,Neck x,Neck y,Torso x,Torso y,Tailhead x,Tailhead y,warped Head x,warped Head y,warped Neck x,warped Neck y,warped Torso x,warped Torso y,warped Tailhead x,warped Tailhead y,Elapsed Time,decision
1982,208.5888214,148.7936096,205.0146637,144.9155884,199.4347992,139.0603943,190.9322357,131.0321503,261.6105856,19.1710785,264.3444661,23.25575125,269.427027,29.09076847,276.9232577,36.37212195,1.433333333,Rej
1983,208.3916779,151.0807343,204.8047485,147.0860748,199.3573914,139.2493744,190.8777161,131.1254578,261.7598765,18.68075758,264.9132238,22.40445676,269.5259647,28.98441957,276.9731443,36.2918012,1.466666667,Rej
1984,208.2434082,151.1397858,204.6655884,147.1585693,199.1998901,139.3215485,190.8417053,131.1411133,261.8578193,18.18434884,264.9991122,21.79816942,269.6314327,28.89123681,277.0053552,36.25557523,1.5,Rej
1985,208.0475616,151.4199982,204.5429382,147.3360138,199.1893005,139.3448029,190.8934937,131.1587067,262.1366604,17.70344956,265.1560755,21.42232569,270.114974,28.78780387,276.9596594,36.27712151,1.533333333,Rej
1986,207.1945496,152.2745361,203.9447937,147.9022675,197.1109314,139.5984955,191.1493683,130.8867188,262.7751351,17.16290025,265.6077847,21.06970326,271.344839,28.6193823,276.728216,36.49684994,1.566666667,Rej
1987,179.6520081,28.5349102,180.3262329,23.5491848,183.2183685,11.86420155,184.6756134,6.391887188,285.3277017,130.3982161,284.6609948,134.9593511,282.1036474,145.6840629,280.4390202,151.3752094,0,
1988,179.5515442,35.58115768,179.9299927,28.61408806,180.5932159,18.95216179,183.6591187,7.194307327,285.4167707,123.8338648,285.0033855,130.3010459,283.983376,139.5848376,282.0309434,149.3408341,0.033333333,
1989,179.86026,43.42394257,179.8819122,36.51971817,180.0223541,24.62866402,180.4586639,12.28034973,285.5062215,116.6615069,285.2809617,123.038258,284.9411429,133.4576276,283.5716053,145.0378535,0.066666667,
1990,179.5692596,51.07212067,179.6628113,44.11098099,179.8333435,32.06074142,180.0091248,19.75914001,285.7228242,109.8659907,285.5656653,116.0616453,285.3066025,126.97467,284.648308,138.5864294,0.1,
1991,179.4589539,56.58857346,179.5030975,51.56677246,179.5905914,39.69346237,180.0097656,27.39736176,285.9530347,104.4206168,285.8360056,109.2105488,285.5595836,120.2987982,285.4166038,131.3988739,0.133333333,
1992,179.1890869,63.83547211,179.271286,56.99553299,179.4531555,47.33951187,179.5475006,35.60681915,286.0362613,97.95920224,285.9774117,104.2202097,285.7742177,113.8573466,286.2790413,124.6481524,0.166666667,
1993,179.7096863,71.52949524,179.5926971,64.59072876,179.3991547,52.48350525,176.9732208,40.37569809,285.898739,90.83493241,285.874924,97.24773738,285.8821421,107.7129322,287.1431286,118.8436313,0.2,
1994,180.0062256,79.13205719,180.0013428,72.16841888,179.5809479,60.0138092,176.7980194,47.80264664,285.9935476,84.0971986,285.7658111,90.29239991,285.8766999,101.2174706,287.3275227,112.5465631,0.233333333,
1995,179.5306702,84.81768036,179.7458496,79.82239532,179.6516113,67.73767853,179.0877991,55.3776207,286.8923433,78.43556306,286.084349,83.25773377,285.8857555,94.29671053,286.7916011,105.7023776,0.266666667,
1996,176.6047516,92.67855072,179.2404175,87.65559387,179.6067657,75.59739685,179.4970703,63.18259048,288.4764528,71.51043152,287.0838485,76.05513113,286.1027357,87.33109895,286.2370751,99.00520933,0.3,
1997,175.7495728,100.2013626,176.4773407,93.12513733,179.320755,83.02426147,179.825592,68.85031891,289.5974789,64.45373439,288.5420748,70.99209229,286.8922688,80.77928137,286.0175197,92.85366009,0.333333333,
1998,175.6580658,107.7804031,176.2631378,100.8219681,176.8862915,88.47240448,179.4186401,76.20559692,290.1383323,57.45590781,289.363976,63.91876418,288.2523911,74.77415397,286.1172017,86.56210285,0.366666667,
1999,175.5693207,114.9625778,176.128067,108.0311813,176.6890564,95.68878174,179.2923279,83.16847992,290.9226953,51.09168152,289.8408213,57.29447387,289.03525,69.01640928,286.3143925,80.61618625,0.4,
2000,172.8177948,119.6383896,175.6156616,112.6559601,176.4062347,100.4863281,179.2191925,88.07779694,292.5629435,46.52843582,290.8498413,53.03872556,289.4031186,63.52203304,286.5138333,75.58050929,0.433333333,
2001,171.4152374,124.7238541,172.5384674,119.7312469,176.001236,107.5012894,179.1598511,92.86283112,294.4984331,41.71161861,292.5466126,46.49665398,289.7790394,58.22439082,286.8370646,70.71570196,0.466666667,T-entry
2002,168.5053864,131.3128967,171.7682648,124.3269501,175.442627,112.0793228,179.3245087,99.44657898,296.2061916,35.94291895,293.6855913,42.26411173,290.323879,53.60891851,287.5377565,65.64651419,0.5,T-entry
2003,168.4314117,135.3996887,171.5422058,128.3952942,174.9647064,116.0471039,176.7286224,103.4276581,296.8943873,32.18651515,294.1033422,38.52373951,291.27337,49.85412383,288.664476,61.48282603,0.533333333,T-entry
2004,168.4897156,136.8310089,171.29039,131.9161987,172.5158844,119.644371,175.8981323,107.0544586,296.9481475,30.44541908,294.3616095,35.28592856,292.6837655,46.98569029,289.6495219,58.48054198,0.566666667,T-entry
2005,168.355835,139.6673431,171.0012665,132.7941895,172.0730438,120.7522278,175.4990234,108.3968658,297.2284835,28.3675831,295.0994534,34.47534336,293.4957288,44.97143495,290.1701733,56.48665608,0.6,T-entry
2006,167.125473,139.7370453,168.1078186,133.1173096,171.8113861,123.5667496,175.5220947,111.138588,298.5438482,27.91725058,296.6761844,34.13816099,293.7856859,43.50482553,290.2201237,54.83045685,0.633333333,T-entry
2007,163.5742188,139.9152527,166.9662018,135.2498169,171.4694672,123.9965286,175.8736725,111.881958,301.2449515,27.90121996,298.6038823,32.16347689,294.0229551,42.65664788,289.9390139,53.7565779,0.666666667,T-entry
2008,159.4000244,139.3740692,163.5438843,135.1406555,171.184021,124.3742523,176.2523346,112.7550735,304.9353369,28.20976451,301.3073135,32.21598974,294.7154422,42.03571645,289.5542685,52.61392974,0.7,T-entry
2009,155.1502228,139.4190369,159.7390289,135.4395752,168.510025,124.9363327,176.5919647,115.6815796,309.3126137,28.18417733,304.6622617,31.88849052,296.2663037,41.04799314,289.3722674,50.69721198,0.733333333,Acc
2010,148.5999908,139.4955292,155.6047058,135.7998657,167.3067169,127.7853088,176.4355011,117.0038147,314.1031285,28.03034991,308.3141754,31.50001586,298.2033136,39.43650129,289.8120095,48.04511098,0.766666667,Acc
2011,144.5159607,139.600647,151.5442505,136.1842804,163.687912,128.9009552,175.5406342,123.0886536,318.3343285,27.8203144,311.9887152,31.09024343,301.1062645,37.55209112,291.2961606,44.42612514,0.8,Acc
2012,140.4549561,140.2111969,147.6025848,138.9949493,159.6990204,132.0182648,171.6734924,124.6641998,321.8548982,27.21704402,315.5306785,28.45362128,304.6182261,35.57050252,293.8693724,41.69676563,0.833333333,Acc
2013,136.8721008,140.8822784,143.9466095,139.6270142,155.9408264,132.7490082,167.8922119,127.4118271,324.6528962,26.63236328,318.7501089,27.82201284,307.9697725,33.84361388,296.8203058,39.64767167,0.866666667,Acc
2014,135.4749298,140.5314484,140.5267029,139.6200409,152.6889801,135.2363892,164.8882446,128.4039612,326.9424184,26.76629049,321.4077046,27.78080792,310.5716823,32.36641254,299.4069858,37.89746016,0.9,Acc
2015,131.8839874,139.8976898,139.1345215,139.3822174,151.6278381,135.8290405,163.9081879,131.6977997,329.4849608,27.63557729,323.563801,27.98000473,312.3752716,31.38843106,301.4502746,35.82573405,0.933333333,Acc
2016,128.4732971,136.6967468,135.7705231,136.9215851,148.5305786,136.3845367,160.943512,132.7039185,331.9124233,30.02608648,325.9945935,30.1934172,314.2824878,30.86634036,303.2720291,33.90765749,0.966666667,Acc
2017,127.4557724,135.4787445,132.5547638,136.165802,147.3914032,136.5443573,160.0354767,135.6803741,333.7963818,31.66517513,328.3241927,30.84303291,316.0660422,30.68150657,304.9336938,32.04167445,1,Acc
2018,124.4564056,132.7313385,131.6448822,135.7767334,144.2347565,136.506546,157.0327454,136.4074554,335.6111788,33.65794564,330.1276829,31.18773319,318.028513,30.72684617,306.5299455,31.09610761,1.033333333,Acc
2019,123.4455414,132.6773987,128.5954285,135.5945435,143.2853851,136.2784729,156.0786591,136.2033386,337.3431614,34.00926776,331.9754851,31.31266964,319.708941,30.90759948,307.9050865,31.06824524,1.066666667,Acc
2020,120.275177,132.6504669,127.6099701,135.514679,140.3247375,136.0517731,155.1444244,136.045166,339.2164367,33.88246055,333.6741595,31.37230072,321.5076364,31.09168962,309.2905638,31.29300478,1.1,Acc
2021,119.5350189,132.7720642,124.7356033,135.5688019,139.5776367,135.9708405,152.1810913,135.9660034,340.8534849,33.83008739,335.3317755,31.28260502,323.1030398,31.10713397,310.9622442,31.19327715,1.133333333,Acc
2022,116.9726791,132.3955688,124.2291489,135.4173584,136.7037201,136.3274689,151.5941162,136.7873383,342.2992333,34.04392758,336.3247644,31.41462455,324.8749281,30.74090479,312.8539074,30.25110374,1.166666667,Acc
2023,116.2356949,132.6526642,123.3614044,135.5868378,135.4791718,136.359024,147.9826202,139.3374176,342.8917732,33.93235837,336.7701128,31.24697046,325.9274993,29.78723206,314.966286,28.49005569,1.2,Acc
2024,116.6735077,133.0338593,123.3539352,135.793045,135.6065216,139.5630035,144.1560516,140.535141,342.5125358,33.14322753,336.8847374,31.05719249,326.1759731,28.30911488,316.6535224,26.64669922,1.233333333,Acc
2025,118.9016037,135.6565399,123.7542953,139.154541,135.465683,140.8453827,147.2654114,143.4305573,342.1551314,31.57494827,337.4254817,27.97519629,326.9182212,27.23412439,317.6717482,24.86371001,1.266666667,Acc
2026,115.8133316,132.3471985,120.5283432,136.0466919,132.2923889,140.2281036,143.94104,143.9705963,343.12313,34.09982112,339.0663153,30.78497616,329.1542681,26.96501454,319.1013625,23.71013581,1.3,Acc
2027,115.0600204,128.3983917,119.3543625,132.6763306,128.8933258,139.9911652,140.8218994,144.7852936,344.613847,37.43236325,340.8631504,33.86470878,331.6056221,27.07952112,320.8527758,22.57864228,1.333333333,Acc
2028,112.5315094,128.4060516,116.8589325,132.5476379,128.2065125,140.146637,139.8667145,147.3225555,346.0412647,37.83614879,342.2827586,33.94828204,332.8097622,27.18830838,322.3967817,21.22367435,1.366666667,Acc
2029,112.5192719,128.4153442,116.728096,132.6216278,127.8091888,140.2082214,139.0389557,147.5596008,346.5103988,37.70375622,342.3590481,33.87845108,333.1944212,27.14243507,323.8320963,20.53475049,1.4,Acc
2030,112.7353058,128.2942047,119.0419388,132.5552521,127.4607773,140.2973938,136.1205292,147.7730865,345.8295149,37.77716328,341.297803,33.97165636,333.3673764,26.75687576,325.3959731,20.04750903,1.433333333,Acc
2031,115.8965836,128.4869843,119.4739838,133.0578156,127.2263641,141.0494995,135.5129852,148.7317963,344.2326236,37.65439218,340.4525729,33.51592253,333.5780973,25.80301432,326.9485708,18.81093502,1.466666667,Acc
2032,116.4483414,128.8533936,119.8495178,135.4515228,126.9746399,143.8228149,132.4504395,152.1877136,342.5289206,37.35501813,340.0149094,31.32237756,334.2105267,24.40440141,328.4913545,16.81363612,1.5,Acc
2033,119.5360336,129.0952911,120.2811661,135.9238739,124.8497086,144.3153687,132.0938721,152.8223419,340.4641657,37.1509293,339.6992055,30.89439226,335.6060513,23.0876741,329.7970317,15.31515976,1.533333333,Acc
2034,151.9459801,70.04096508,151.9559593,71.45000768,144.1660055,98.52911822,144.8906746,116.1086323,310.5637242,91.85682286,310.5772097,90.5626071,317.9218148,65.5781614,317.5691992,49.36906667,0,
2035,184.3559265,10.98663902,183.6307526,6.976141453,163.4823023,52.74286779,157.6874771,79.39492273,280.8587394,146.5542211,281.4388729,150.2282223,300.0489234,107.9077566,305.6188322,83.47481265,0.033333333,
2036,183.7520752,19.2450695,183.2881927,12.06639099,182.7985992,6.956617355,170.4842796,42.68121314,281.5244847,138.9617509,281.8224934,145.5497503,282.1770164,150.2348799,293.2336755,118.7612341,0.066666667,
2037,183.2953796,27.18033981,183.0211945,19.98384666,182.9630737,8.484642982,183.2810822,5.967503548,282.0564192,131.6648809,282.1857186,138.2717972,282.0546087,148.8351652,282.4433177,148.1471905,0.1,
2038,180.3509674,32.95687103,180.3580627,27.84722137,180.6136169,15.43607903,183.7088013,6.924438477,284.7613323,126.3175119,284.6740588,131.0115654,284.2506042,142.4160095,281.3154868,151.6573443,0.133333333,
2039,180.3773499,43.26760483,180.0615997,36.19509125,179.8549194,23.66028404,180.0280609,11.17470455,284.9015545,116.8464987,285.0697129,123.338912,285.0544393,134.8507627,284.3797364,146.2763801,0.166666667,
2040,180.1676636,51.21557617,179.9141846,44.14981842,179.7538605,31.66910362,179.7194977,19.27578545,285.2135984,109.542274,285.3266264,116.0295149,285.2711124,127.4922543,285.1453786,138.9968507,0.2,
2041,179.5843353,59.31711197,179.5531464,52.21754837,179.832962,39.77563858,180.3336639,27.30497169,285.8598685,102.0920312,285.7749512,108.6133472,285.3293466,120.0465865,284.6395807,131.4848761,0.233333333,
2042,178.9208527,67.56278992,179.083313,60.39097214,179.6214294,48.06270981,180.3770905,35.70583725,286.5794678,94.50814705,286.3217406,101.0985957,285.6486108,112.4309915,285.0986327,123.7422902,0.266666667,
2043,178.8474884,76.272995,176.8462982,69.05476379,176.9210815,56.57717133,176.8004913,44.35319138,286.7827962,86.50582215,288.4445325,93.10866949,288.1804609,104.5719004,287.8002957,115.8835364,0.3,
2044,176.8251495,84.61606598,178.848526,79.45996094,176.7151947,64.77130127,176.3121948,52.1759491,288.710082,78.81358131,286.8324961,83.57831292,288.4932391,97.04178036,288.6874798,108.598495,0.333333333,
2045,176.6150055,92.73619843,176.779541,87.5382309,176.818512,72.60870361,176.7271423,59.87816238,289.0254782,71.35137179,288.796859,76.12852105,288.5257145,89.84362382,288.4343987,101.4496026,0.366666667,
2046,175.9333496,100.5944061,176.3950043,95.37113953,176.7633057,80.64978027,176.911026,67.95669556,289.7550502,64.12322654,289.2625207,68.92791691,288.7021984,82.45624921,288.4031145,94.14071825,0.4,
2047,175.8590393,108.0089264,176.3052063,100.8138046,176.4729614,87.97860718,176.447525,75.11730194,289.9386001,57.31104427,289.4284583,63.92672494,289.0760916,75.71974396,288.8787122,87.7311713,0.433333333,
2048,175.7650757,115.078125,176.204895,107.9991455,176.3474579,95.31060791,176.1552277,80.25979614,290.1340035,50.8159555,289.6314234,57.32498013,289.3037358,68.98282906,289.3033442,82.47257204,0.466666667,
2049,175.3549805,119.4610214,175.8685913,112.4297943,176.3196869,99.89033508,176.3752289,87.22955322,290.5676194,46.78395004,290.0001405,53.2500922,289.4009617,64.77531303,288.9092708,76.6822621,0.5,
2050,171.757431,123.6517868,175.1697998,116.6531754,176.5986328,104.4297104,179.2930145,91.76283264,293.8274453,42.88422756,290.6874884,49.36074622,289.2253339,60.60933981,286.8572761,72.16505251,0.533333333,T-entry
2051,167.4927216,127.6506729,171.601059,120.9646912,176.2895966,109.0400543,179.8271637,96.51302338,297.6766343,39.15138772,293.9236852,45.35044932,289.5726942,56.36980625,286.1960147,68.08537892,0.566666667,T-entry
2052,163.9205017,131.0994263,168.4609985,124.7509155,175.4290466,115.2755203,179.6763,100.592804,300.9021622,35.93366353,296.7710369,41.82866544,290.4355319,50.62991169,286.4107467,63.75557523,0.6,T-entry
2053,163.2592316,132.1771393,167.5697174,128.1270294,172.9994659,119.448967,179.5203094,107.6069946,301.5064776,34.93437554,297.6158633,38.71485531,292.6582321,46.76233585,286.6916497,58.09892018,0.633333333,T-entry
2054,159.6216888,132.9179535,164.5803375,131.1201782,172.9337311,120.7482376,179.315506,111.1114807,304.746975,34.20323518,300.316834,35.92381174,292.7373141,45.56776607,286.8936519,54.73167319,0.666666667,T-entry
2055,155.7927551,132.4022522,160.5976257,131.2061615,171.3743286,123.962265,179.2828827,112.9251175,308.1379468,34.62378779,303.8536704,35.78923646,294.1724948,42.59366229,286.9269551,52.11711704,0.7,T-entry
2056,148.2392883,129.0228119,155.5705566,131.1867218,167.5757751,127.3410873,179.0603485,120.2870331,314.7892515,37.62285592,308.3157443,35.73729451,297.5979653,39.43701766,287.5323252,46.56215225,0.733333333,Acc
2057,144.5396423,128.6270599,151.9440918,128.8852386,164.6005249,127.7984924,176.33284,123.4685059,318.0671517,37.93509033,311.4984569,37.80084781,300.2462059,38.97534177,289.3697998,43.26280252,0.766666667,Acc
2058,143.3802948,127.9604568,148.6144867,128.2460327,164.11203,127.8995514,176.4217834,124.3257904,319.0859073,38.53120754,314.4440373,38.34176696,300.681643,38.87575559,290.1032564,41.89523906,0.8,Acc
2059,139.5571289,127.7303925,144.5910187,128.4474335,160.0203705,128.7577362,172.7529602,127.6282959,322.475721,38.68937937,318.0186552,38.10075116,304.327209,38.03038731,292.7351066,39.55582702,0.833333333,Acc
2060,139.0656281,127.7019958,144.0440674,128.5704498,156.6500549,131.1168518,171.082962,128.3810883,322.9119162,38.70859999,318.5062649,37.98012369,307.3563794,35.8164905,294.7517631,38.53372726,0.866666667,Acc
2061,136.8234558,127.8821716,143.8871155,128.7467194,156.4826202,131.3210297,168.835907,128.8400421,324.9047534,38.51190356,318.6483062,37.81601427,307.5083053,35.62648308,296.1205928,37.83202605,0.9,Acc
2062,139.1473694,127.9531937,144.0676575,128.8929901,156.7615967,131.6699066,171.1215057,131.2102661,322.8433236,38.47895807,318.4904352,37.68417148,307.2662055,35.30993187,294.802828,36.13626383,0.933333333,Acc
2063,139.890976,127.5346756,144.6137085,128.5874634,157.0958099,132.0032806,171.1326599,131.8813782,322.1762839,38.87388384,318.0007154,37.97242549,306.9746998,35.00833447,294.4550163,35.26958629,0.966666667,Acc
2064,143.0743256,124.9298248,147.7968445,128.1754608,159.506485,132.0448151,171.044632,132.2952271,319.3094631,41.310878,315.1687768,38.39519862,304.8355974,35.00373054,294.5616936,34.92681938,1,Acc
2065,143.1305237,124.60186,147.8074036,127.8989105,159.6251373,131.9328461,171.239151,132.4868469,319.2541406,41.61306829,315.1548439,38.64939583,304.728372,35.10823595,294.4608866,34.75263652,1.033333333,Acc
2066,143.0958862,124.416008,147.7243805,127.7501068,159.5479431,131.8516998,171.1969452,132.5482025,319.2821555,41.7832451,315.2262843,38.78492663,304.7956772,35.18171039,294.4493165,34.73330022,1.066666667,Acc
2067,140.5564423,124.5429916,147.3655243,127.7982788,159.3544464,131.7227173,171.2300415,132.3055725,321.5381873,41.63128515,315.5455005,38.7356881,304.965323,35.2974947,294.3576491,34.90181951,1.1,Acc
2068,140.43367,124.5350723,147.3076172,127.8234711,159.3405609,131.7252045,171.2398529,132.2850494,321.6471975,41.63683052,315.5974651,38.71173493,304.9778221,35.29502418,294.6431962,34.95404596,1.133333333,Acc
2069,140.1012421,124.5674744,144.6960144,127.8188019,157.0229797,131.7131042,168.877182,132.329834,321.9427356,41.60245099,317.915482,38.67967686,307.0347551,35.27387566,296.3276612,34.8500746,1.166666667,Acc
2070,139.8638916,124.4990463,144.4654694,127.8240585,156.6353607,131.8165588,168.4712219,132.6170349,322.1523604,41.66199903,318.1203508,38.67163955,307.3805857,35.17345231,296.9274399,34.61907295,1.2,Acc
2071,139.8412933,124.4716492,144.4395905,127.7924957,156.6076202,131.8271332,168.4354248,132.688385,322.1719827,41.68685673,318.1427701,38.7002731,307.405336,35.16334868,296.9342964,34.55404299,1.233333333,Acc
2072,139.8493805,124.5135422,144.4882813,127.8212585,156.6694336,131.7930908,168.4166412,132.4917603,322.1654769,41.64847863,318.1000146,38.67452413,307.3499492,35.19548193,296.9354179,34.70554884,1.266666667,Acc
2073,139.7640381,124.6813812,144.4343872,127.9439926,156.6361542,131.7783203,168.3995056,132.3511353,322.2438777,41.49312231,318.1498311,38.56103786,307.3792211,35.20858362,296.9322548,34.82634855,1.3,Acc
2074,139.9981384,124.689949,144.6800537,127.843071,156.9371643,131.7765961,168.4986115,132.3681793,322.0362243,41.48849807,317.9300534,38.65716306,307.1120611,35.21436849,296.8702479,34.86787629,1.333333333,Acc
2075,140.2458496,124.6682434,147.0898285,127.7858963,157.0737,131.6355286,168.4304352,132.1620636,321.8159688,41.51191709,315.7901666,38.74321253,306.9884934,35.34583788,296.934512,35.00300458,1.366666667,Acc
2076,140.5737762,125.0312347,147.4098206,128.1421814,159.1855774,131.8463135,168.2679138,132.1927643,321.5306597,41.18294294,315.5116712,38.42039177,305.1173187,35.18161577,297.0101989,34.97049966,1.4,Acc
2077,140.320282,127.3123398,147.1298065,128.4522552,159.0321198,132.0224762,168.625473,132.508255,321.7918078,39.08405212,315.7651692,38.13164672,305.2562066,35.01764727,296.7707739,34.72034254,1.433333333,Acc
2078,140.3559265,127.325676,147.1703186,128.470993,159.0762939,132.1029968,168.6143036,132.7003784,321.7603932,39.07231658,315.7295045,38.11501508,305.2183062,34.94430065,296.8089562,34.52208215,1.466666667,Acc
2079,140.4725494,124.8039856,147.3464203,128.0467072,158.9379425,132.0111847,168.0397797,132.7472839,321.6169004,41.39027587,315.5664644,38.50719334,305.3396978,35.02670723,297.2075093,34.49867962,1.5,Acc
2080,140.366684,124.7726135,147.2720337,128.1036835,157.0336914,131.9759064,168.1595612,132.46521,321.7103711,41.41772272,315.6333912,38.45383882,307.0294733,35.03261528,297.1838863,34.72416689,1.533333333,Acc
2081,172.2732595,46.74630419,167.5054016,67.83325648,169.2211121,81.9649292,174.9170329,90.36733405,292.1503857,113.5383629,296.7172865,94.10074731,295.4175802,81.14314057,290.5184515,73.4570197,0,
2082,188.2265472,7.733149529,177.6220856,37.69804299,175.3148224,56.95944061,178.2957687,69.31839609,277.3708824,149.5973491,286.7819526,121.9247877,289.6305196,104.1982862,287.1182445,92.8860871,0.033333333,
2083,187.7744598,11.96085548,187.7387695,7.562829494,181.4085327,31.95395203,181.6745046,48.26945813,277.8387759,145.7087115,278.6631417,149.7470689,283.6633008,127.254012,283.6541949,112.734263,0.066666667,
2084,185.0134735,19.31705093,187.1977844,12.0871706,187.502243,6.94846344,185.0532405,27.22052018,280.4064056,138.9122194,278.1675115,145.5845425,278.2083786,150.3083389,280.2961753,132.7326674,0.1,
2085,184.3860779,24.74803925,184.5825653,19.81236458,187.2582245,8.562300682,188.4319763,6.171582222,281.0494235,133.9145291,280.4717414,138.4512876,278.2272999,148.8232659,277.8429957,148.2375785,0.133333333,
2086,183.501358,31.77330971,183.9173737,24.73795128,184.7325592,14.94768906,187.941391,6.818979263,281.9462341,127.4486692,281.5309824,133.9171967,280.4824277,142.92213,277.2908732,151.6462733,0.166666667,
2087,180.1293488,39.30702591,182.9125671,32.29885483,184.0764771,20.56624603,187.7971191,8.366480827,285.0587786,120.4812765,282.7165812,126.9578075,281.2567818,137.7516685,278.1717014,148.6079503,0.2,
2088,179.4152374,44.39627075,180.2004089,39.3951149,183.3555603,27.81511307,184.8408203,16.03180122,285.7734592,115.7960924,284.7248349,120.4011845,282.1427919,131.0827227,280.1399229,142.316329,0.233333333,
2089,179.6758575,52.09179306,179.9768066,47.03363037,180.55159,35.14239502,183.3484497,22.95522499,285.6640812,108.730582,285.3870636,113.3813536,284.4748081,124.3128237,282.2152173,135.9782659,0.266666667,
2090,179.5840912,59.72169113,179.889267,52.69657135,180.2896423,40.39160919,180.6540527,27.98772049,285.8664729,101.720434,285.5085262,108.1779341,284.9899359,119.4870376,283.941724,130.4431404,0.3,
2091,179.3153534,64.97740936,179.7245026,59.94237137,180.1655884,47.69123459,180.4789734,35.2746048,286.1883532,96.88852598,285.7676998,101.5195692,285.1610272,112.7797958,284.695262,124.0732705,0.333333333,
2092,178.9894714,72.48591614,179.3964081,67.39593506,179.9713135,55.46680832,180.5399323,43.15177536,286.5966326,89.98674084,286.118631,94.66814917,285.4455354,105.6344384,284.9195093,117.4043591,0.366666667,
2093,179.161377,79.39965057,179.4143524,72.46317291,179.844574,60.5541153,180.2952881,48.55856705,286.553652,83.6378922,286.219103,90.01336755,285.6622582,100.9592183,285.2345985,111.6604001,0.4,
2094,179.4202728,87.30309296,179.5928955,80.21385193,179.6506195,67.93457031,179.5029907,55.37576294,286.4490706,76.38146913,286.1924923,82.89607653,285.921595,94.17680428,285.6989059,106.0465249,0.433333333,
2095,179.2507935,92.54380035,179.6239777,87.44858551,179.7487488,75.2933197,179.4767303,60.60081863,286.6826938,71.56471836,286.265881,76.25059324,285.9731022,87.41836699,285.9053913,100.5325735,0.466666667,
2096,176.7782593,99.84413147,179.3369293,92.82452393,179.695816,80.58403015,179.7717743,67.9397583,288.9931056,64.82419132,286.5470686,71.30806016,286.1086548,82.55735664,285.8309196,94.13973171,0.5,
2097,176.0856781,107.2189484,178.8356781,100.2671661,179.435791,88.04438782,179.9290009,75.47608185,289.7249008,58.03998854,287.4236709,64.46422038,286.3940778,75.7006233,285.752751,87.69659368,0.533333333,
2098,175.510025,112.5097351,176.256958,107.5126801,179.129837,95.15854645,179.99823,80.49289703,290.3197404,53.17162229,289.3166185,57.77252522,286.9494361,69.16120649,286.0310377,82.13745021,0.566666667,
2099,175.0340118,119.0784988,175.8688812,112.2326202,176.7415161,99.96662903,179.1281281,87.48415375,290.8463973,47.13098515,290.0676888,53.43123699,288.9154928,64.71111958,287.042868,76.5608131,0.6,
2100,175.2891693,123.6326218,175.678299,116.7186737,176.1491547,104.6162872,176.661911,92.03794861,290.6921328,42.95094181,290.2745159,49.30765762,289.6767892,60.4316593,288.4423077,71.90887341,0.633333333,T-entry
2101,176.0875244,128.012146,175.7506104,121.0704803,175.7095795,108.9673767,176.445343,96.49474335,290.0527957,38.93896862,290.3052872,45.31102126,290.0643227,56.4285583,289.2184744,67.92225721,0.666666667,T-entry
2102,179.3336029,131.659729,176.5308838,124.9078598,175.8009949,112.9454041,176.3533478,100.3641357,287.2291795,35.63350789,289.4446512,41.79681427,290.1288192,52.7755396,289.5636688,64.28584828,0.7,T-entry
2103,183.4759674,132.9639435,180.2277222,128.3016815,176.2227173,116.8931885,175.7910309,104.4488831,283.5727166,34.49293107,286.4978525,38.73060366,289.657749,49.15492943,289.9457408,60.73770899,0.733333333,T-entry
2104,188.833374,135.7116852,184.8717651,131.499176,179.5075836,120.6488266,175.5514832,108.1354599,278.8605517,32.04352541,282.1111493,35.85807262,286.9579478,45.75064234,290.348966,57.06921353,0.766666667,Rej
2105,196.2673645,136.5224762,191.7202606,132.8240509,183.144989,124.7375031,175.4974213,112.8367081,272.2743596,31.40212319,276.5578648,34.73619124,283.7290912,42.04532299,290.5357004,52.39724557,0.8,Rej
2106,203.6341248,136.1251068,196.7380524,135.0198669,187.2426453,128.1117859,175.6578369,119.7252426,265.7287864,31.86968932,271.5453174,32.78908273,280.1373533,39.00281159,289.7727751,47.03307017,0.833333333,Rej
2107,208.5673218,135.9153595,203.6832275,135.0207977,191.8163452,128.6559296,179.6565857,123.3635101,261.3461742,32.13102295,265.9727648,32.88476179,276.1669981,38.5663893,287.0583133,43.56551222,0.866666667,Rej
2108,215.8138123,136.2310791,208.9175415,135.3331146,196.60112,131.2597504,184.0929718,124.3697433,254.9186822,31.9419046,260.7948119,32.67081513,271.8033106,36.24132763,282.5046364,41.92839103,0.9,Rej
2109,223.6136932,137.0162354,216.5555878,136.1125488,204.3012695,132.1011047,191.7436829,127.1808243,248.007244,31.32908405,254.2887215,32.06098526,265.0887912,35.57536192,276.1739892,40.20045681,0.933333333,Rej
2110,231.7217865,139.7805328,224.8347931,138.9571533,212.8900604,135.149292,200.1676483,128.513916,240.8536248,28.90282691,246.9814074,29.56333604,257.533821,32.89504818,268.965554,38.37472749,0.966666667,Rej
2111,239.9255371,140.3161163,233.0205078,139.6545258,220.7424316,136.0982056,208.0267181,132.1233215,233.5797695,28.52474343,239.7138198,29.03639316,250.5273797,32.13241142,261.7621703,36.1268573,1,Rej
